scode,sname,sclx,enddate,forecastl,forecastt,increasel,increaset,forecastcontent,changereasondscrpt,forecasttype,yearearlier,ndate,hymc,zfpx,jlrpx,forecast,IsLatest
300632,光莆股份,深交所创业板,2018-06-30T00:00:00,34022300,39465800,25,45,"预计2018年1-6月归属于上市公司股东的净利润盈利3,402.23万元-3,946.58万元,同比增长25%-45%。","1、公司按照战略布局和年度经营规划有序推进各项工作,公司业务规模不断扩大,2018年上半年营业收入和净利润较上年同期上升的主要原因是:①公司主营业务持续稳定增长,LED照明业务、LED封装业务和FPC业务的营业收入较上年同期增长幅度较大,LED照明业务和FPC业务对公司净利润的增加贡献较大。②受2018年二季度人民币兑美元贬值因素的影响,公司二季度产生的汇兑收益也对公司上半年净利润的增加做出了贡献。2、本报告期,预计非经常性损益对公司净利润的影响金额为220万-250万元。",略增,27217800.0,2018-07-12T00:00:00,电子元件,35.0,36744050.0,increase,T
300616,尚品宅配,深交所创业板,2018-06-30T00:00:00,118566200,131740200,80,100,"预计2018年1-6月归属于上市公司股东的净利润盈利11,856.62万元-13,174.02万元,同比增长80%-100%。","1、报告期内,公司按照年度经营计划有序推进各项工作。直营业绩稳步提升、加盟渠道的快速扩张、公司人均效率及生产效率的提升,带来公司销售收入和利润较大幅度的增长,预计本报告期营业收入比上年同期增长约30%-35%,预计归属于上市公司股东的净利润比上年同期增长约80%-100%。2、报告期内预计影响净利润的非经常性损益金额约为5,500-5,800万元,去年同期为716.76万元。",预增,65870100.0,2018-07-12T00:00:00,木业家具,90.0,125153200.0,increase,T
300618,寒锐钴业,深交所创业板,2018-06-30T00:00:00,519000000,559780000,282,312,"预计2018年1-6月归属于上市公司股东的净利润盈利:51,900万元-55,978万元,比上年同期增长:282%-312%","本公司2018年半年度业绩预测与上年同期相比有较大幅度上升的主要原因是:1、随着新能源电池产业发展旺盛,特别是三元锂电池市场需求量加大,公司钴产品销售量、价齐升,成为公司盈利的主要动力;2、公司募投项目产能进一步释放;铜、钴生产线持续性技改,公司铜、钴产品产销量稳步增长。",预增,135940000.0,2018-07-12T00:00:00,有色金属,297.0,539390000.0,increase,T
300613,富瀚微,深交所创业板,2018-06-30T00:00:00,45000000,54000000,-22.14,-6.57,"预计2018年1-6月归属于上市公司股东的净利润盈利:4,500万元-5,400万元,比上年同期下降6.57%-22.14%。","1、报告期内,管理费用较上期同比增长,主要由于研发人员数量同比增加约38%,研发项目加速推进造成的研发投入持续加大所致;2、报告期内,公司芯片产品销售收入继续保持增长,部分产品销售毛利率较上年同期有所下降;本报告期内,预计非经常性损益对公司净利润的影响金额约为610万元。",略减,57795100.0,2018-07-12T00:00:00,电子元件,-14.355,49500000.0,reduction,T
300612,宣亚国际,深交所创业板,2018-06-30T00:00:00,500000,8000000,-98.16,-70.61,"预计2018年1-6月归属于上市公司股东的净利润盈利50万元-800万元,比上年同期下降:70.61%-98.16%","本期预计归属于上市公司股东的净利润与上年同期相比有所下降,变动主要是受项目收入减少和项目毛利率降低的影响。预计报告期内非经常性损益对净利润的影响约为353万元,主要由于收到上市奖励等政府补助收入。",预减,27220000.0,2018-07-12T00:00:00,文化传媒,-84.385,4250000.0,reduction,T
300589,江龙船艇,深交所创业板,2018-06-30T00:00:00,7000000,9000000,-55.13,-42.3,"预计2018年1-6月归属于上市公司股东的净利润盈利700万元-900万元,同比上年同期减少42.30%-55.13%。","1、报告期内,公司销售订单同比大幅增长,但由于募投项目扩建厂房刚完工,达到设计产能尚需一定时间,受产能因素影响,公司扣除非经常性损益的净利润与上年同期相比基本持平。2、报告期内,非经常性损益对净利润的影响金额约为148万元,主要为政府补助。较上年同期899.08万元大幅下降,导致公司净利润同比大幅下降。",预减,15598900.0,2018-07-12T00:00:00,船舶制造,-48.715,8000000.0,reduction,T
603058,永吉股份,上交所主板,2018-06-30T00:00:00,62000000,67000000,53,65,"预计2018年1-6月归属于上市公司股东的净利润盈利约为6,200万元-6,700万元,比上年同期增加53%-65%",(一)主营业务影响:公司主营产品销量增加较明显。(二)非经常性损益:公司本期收到政府补助400万元。,预增,40498184.71,2018-07-12T00:00:00,造纸印刷,59.0,64500000.0,increase,T
300592,华凯创意,深交所创业板,2018-06-30T00:00:00,9000000,11000000,-21.35,-3.87,"预计2018年1-6月归属于上市公司股东的净利润盈利900万元-1,100万元,同比下降3.87%-21.35%。","1、报告期内,特别是二季度,公司开工项目减少,营业收入较上年同期下降19%。2、报告期内,公司确认收到的政府补助收入较上年同期下降35%。3、预计本期非经常性损益对公司净利润的影响约为12.36万元。",略减,11442400.0,2018-07-12T00:00:00,装修装饰,-12.61,10000000.0,reduction,T
300575,中旗股份,深交所创业板,2018-06-30T00:00:00,70000000,80000000,9.69,25.36,"预计2018年1-6月归属于上市公司股东的净利润盈利7,000万元-8,000万元,与上年同期增长9.69%-25.36%。","公司通过技术创新,不断推出新产品,开拓新市场;既有产品市场竞争力较强,市场需求旺盛,汇兑收益增加,出口和国内订单均较去年同期增加。",略增,63815500.0,2018-07-12T00:00:00,化肥行业,17.525,75000000.0,increase,T
300597,吉大通信,深交所创业板,2018-06-30T00:00:00,12365100,13709100,-8,2,"预计2018年1-6月归属于上市公司股东的净利润盈利1,236.51万元-1,370.91万元,同比变动-8%至2%。","1.公司业绩较上年同期基本持平。公司所处行业是通信网络设计和施工行业,近年来公司受通信网络运营商投资规模减少和中标折扣率下降的影响,净利润存在下降的风险。同时,公司为应对上述风险,积极加强海外市场和非运营商市场的运营。2.预计非经常性损益对公司净利润的影响约20万元。",续盈,13440300.0,2018-07-12T00:00:00,软件服务,-3.0,13037100.0,unknown,T
300606,金太阳,深交所创业板,2018-06-30T00:00:00,26000000,28000000,0.23,7.94,"预计2018年1-6月归属于上市公司股东的净利润盈利:2,600万元–2,800万元,比上年同期增长:0.23%-7.94%。","1.报告期内,公司业务经营情况稳定,经营模式未发生重大变化,经营业绩稳健增长。2.本报告期内非经常性损益对公司净利润的影响金额约为-221.73万元,主要为处置子公司江西金阳损益及理财收入所得;去年同期为179.69万元。",略增,25941000.0,2018-07-12T00:00:00,机械行业,4.085,27000000.0,increase,T
300587,天铁股份,深交所创业板,2018-06-30T00:00:00,26850000,27350000,-5.95,-4.2,"预计2018年1-6月归属于上市公司股东的净利润盈利2,685万元-2,735万元,比上年同期下降:4.20%-5.95%。","2018年上半年业绩与上年同期相比下降,业绩下降的主要原因是:1、2018年1-6月,随着公司项目的顺利推进,母公司营业收入稳步增长;但公司产品毛利率呈现下滑趋势,主要系销售产品结构有所变化,低毛利率的产品销售收入占营业收入的比重相对较大所致;2、预计本报告期非经常性损益对公司净利润的影响约为418万元左右。",略减,28549800.0,2018-07-12T00:00:00,塑胶制品,-5.075,27100000.0,reduction,T
300562,乐心医疗,深交所创业板,2018-06-30T00:00:00,7000000,10000000,147.22,167.46,预计2018年1-6月归属于上市公司股东的净利润盈利700万元-1000万元。,"1、报告期内,公司经营管理层积极调整经营策略、优化产品结构、拓展营销渠道,同时进一步明确团队和个人的职责分工,提升管理效能,一定程度上降低了公司的固定运营成本,销售费用和管理费用与去年同期相比均大幅下降。2、以智能手环为代表的智能可穿戴行业整体增速出现阶段性放缓,对报告期营业收入有一定影响。公司产品发展战略做了较大的调整,从原来的消费电子产品转移至智能设备+健康服务,专注在专业运动、慢病管理和健康大数据方向。3、报告期内,公司非经常性损益对归属于上市公司股东的净利润的影响额预计为580万元左右,主要为收到政府补助及转让中山市易恩自动化科技有限公司股权取得的投资收益。",扭亏,-14823600.0,2018-07-12T00:00:00,医疗行业,157.34,8500000.0,increase,T
300563,神宇股份,深交所创业板,2018-06-30T00:00:00,23288500,25617400,0,10,"预计2018年1-6月归属于上市公司股东的净利润盈利2,328.85万元-2,561.74万元,比上年同期增长:0%-10%","报告期内,公司整体经营情况良好,公司积极推进募集资金项目的建设,同时加大技术创新力度,保障了公司综合竞争能力的稳定,实现了公司业绩稳定增长。预计2018年1-6月非经常性损益对公司净利润的影响金额约为122.69万元(2017年同期金额为471.75万元)。",略增,23288500.0,2018-07-12T00:00:00,电子元件,5.0,24452950.0,increase,T
300413,芒果超媒,深交所创业板,2018-06-30T00:00:00,495000000,590000000,49.09,77.7,"预计2018年1-6月归属于上市公司股东的净利润盈利49,500万元-59,000万元,同比上年同期增长49.09%-77.70%。","公司通过重大资产重组的方式获得湖南快乐阳光互动娱乐传媒有限公司、上海芒果互娱科技有限公司、上海天娱传媒有限公司、芒果影视文化有限公司及湖南芒果娱乐有限公司100%股权(以下简称“标的资产”),已经于2018年6月30日前完成了标的资产股权过户,并于2018年6月30日披露了《关于发行股份购买资产并募集配套资金暨关联交易之标的资产过户完成的公告》。根据《企业会计准则第33号——合并财务报表》第三十二条:同一控制下企业合并增加的子公司以及业务,编制合并资产负债表时,应当调整合并资产负债表的期初数,同时应当对比较报表的相关项目进行调整,视同合并后的报告主体自最终控制方开始控制时点起一直存在。本次业绩预计对可比期间利润表进行了调整,调整前上市公司2017年1-6月营业收入1,312,386,979.54元,归属于母公司所有者的净利润19,849,786.14元,调整后上市公司2017年1-6月营业收入3,581,607,108.32元,归属于母公司所有者的净利润332,017,153.77元。本期业绩预告包含了对上述标的公司财务成果的预计。公司在完成标的资产过户后,主营业务由媒体零售业务拓展至新媒体平台运营、新媒体互动娱乐内容制作及媒体零售全产业链,实现从媒体零售平台向全国影响力、品牌、市值领先的新型主流产业媒体集团全面升级。报告期内,公司依托自身内容和平台优势,以视频内容产品为发力点,推动各业务板块业绩增长:1、新媒体平台运营:全力推进芒果TV从“独播”向“独特”战略转型,坚持湖南卫视独播+芒果TV自制+对外合作定制多条线齐头并进,强化芒果品牌调性,培养自制特色内容,实现独特模式战略突围。2018年上半年,新媒体平台广告、会员、内容运营和运营商收入呈上升趋势,其中会员业务收入增幅明显,收入结构进一步优化。芒果TV自制综艺《我是大侦探》登陆湖南卫视,十期收视率排名第一,利润贡献明显。《妈妈是超人3》《真心大冒险》《萌仔萌萌宅》《放学别走》等内容数据抢眼。《我的青春在丝路》《我爱你中国》《赶考路上》等主旋律大片促进社会效益和经济效益紧密结合,获社会各界高度认可。2、新媒体互动娱乐内容制作:坚持影视剧精品战略,超级网剧《结爱》在腾讯独播收官,播放量达27亿,连续两个月蝉联各大榜单首位,被业内誉为2018年上半年国产最佳偶像剧;日播剧《远大前程》以其电影质感、精良制作及演员精湛演技获得好评,利润贡献明显;《我站在桥上看风景》、《金牌投资人》、《像我们一样年轻》等周播剧稳居上星卫视同时段的全国网、城市网收视第一;艺人经纪与影视娱乐内容生产和运营黏性结合、协同发展,头部艺人如华晨宇、欧豪、于朦胧等携新人在音乐、影视、综艺、商务等方面实现创收;音乐版权业务通过持续扩大音乐版权资源积累,创新音乐营销和推广模式成为新的盈利增长点。3、媒体零售:家庭消费业务通过营销创新,IPTV、OTT新渠道的开拓以及会员数据库的深度运营,业务整体稳健发展;社交电商依托“我是大美人Live”专业PGG内容生产的IP,持续巩固淘内第一PGC机构的地位,并通过整合商品供应链资源,签约红人强化社交关系,拓展移动端营销渠道和店铺数量,盈利能力继续释放;汽车电商通过线索运营持续加强,销售额保持同比增长,消费金融产品“芒果旺卡”6月推出市场,目前处于培育阶段。",预增,332017200.0,2018-07-12T00:00:00,文化传媒,63.395,542500000.0,increase,T
